w_PLA_44 = (2.458525, 6.364829, -50.465928, 41.559520, -56.667767, -23.120565, -60.880007, 28.709490, -22.540780, -9.076521, 21.996934, -6.299871, -6.441265)
w_PLA_45 = (3.029042, 8.443832, -53.343973, 52.112159, -60.538265, -28.278228, -74.434807, 38.172554, -28.120807, -10.347459, 32.779104, -9.596034, -13.838052)
w_PLA_46 = (2.320963, 6.052231, -48.861881, 38.205406, -54.034959, -22.563755, -57.583085, 25.608503, -21.411374, -8.317169, 18.715521, -6.632872, -3.891138)
w_PLA_47 = (1.911808, 6.360692, -35.911363, 32.510568, -39.652803, -17.833667, -46.614184, 23.128703, -16.651533, -6.644641, 19.115229, -6.094091, -5.689283)
w_PLA_48 = (2.326311, 5.992694, -46.984747, 39.720086, -52.709146, -21.545894, -56.829342, 27.985264, -21.415332, -8.657321, 21.594285, -6.090938, -7.313858)
w_PLA_49 = (2.751857, 6.257585, -54.832088, 48.103523, -62.345196, -24.800744, -66.253814, 34.627682, -26.158993, -10.113616, 26.464079, -6.458406, -10.444908)
w_PLA_50 = (2.149631, 6.469916, -41.506341, 36.664105, -46.320824, -19.921878, -52.562173, 25.864043, -19.185093, -7.571637, 20.894693, -6.120686, -6.420409)
w_PLA_51 = (1.562751, 6.781166, -27.904463, 25.339749, -30.013790, -15.357178, -39.497873, 17.243802, -12.341349, -5.044175, 15.712524, -6.083577, -2.625156)
w_PLA_52 = (2.123529, 5.973120, -42.955893, 35.647828, -47.720386, -20.074526, -52.202952, 24.497785, -19.257693, -7.541727, 18.852708, -5.937300, -4.877527)
w_PLA_53 = (1.906773, 6.188200, -35.738304, 32.418452, -39.679573, -17.793527, -46.715944, 22.968329, -16.761813, -6.589084, 19.085787, -5.886603, -5.747637)
w_PLA_54 = (2.761798, 6.299900, -54.866733, 48.492538, -62.220690, -24.568395, -65.673507, 35.008416, -26.256000, -10.108504, 26.653468, -6.384135, -10.740034)
w_PLA_55 = (2.330149, 5.997683, -47.346698, 39.684170, -53.143708, -21.737507, -57.193396, 27.761419, -21.484578, -8.541019, 21.228159, -6.069534, -6.668560)
w_PLA_56 = (2.331184, 6.132848, -46.554423, 39.600542, -52.371018, -21.812347, -57.425493, 27.581982, -21.452800, -8.322675, 21.511942, -6.124748, -6.629366)
