w_PLA_90 = (2.892954, 6.995716, -54.281639, 51.499359, -62.551068, -25.346469, -69.470491, 37.899937, -27.175438, -10.410215, 30.784581, -6.533624, -13.577609)
w_PLA_91 = (2.893364, 6.808296, -57.258997, 49.702997, -64.989415, -26.758570, -70.689988, 35.026094, -27.429116, -10.205862, 27.089412, -7.193981, -9.603819)
w_PLA_92 = (2.327785, 5.862043, -47.608784, 39.607170, -53.350959, -21.714793, -56.952745, 27.732607, -21.551711, -8.617658, 20.996084, -6.093838, -6.732418)
w_PLA_93 = (2.829879, 7.257668, -55.423793, 48.910446, -63.021440, -25.931514, -69.422124, 34.743479, -26.166938, -10.154750, 27.562491, -6.968108, -9.712812)
w_PLA_94 = (1.977645, 7.231892, -35.346261, 33.533016, -39.003849, -18.523077, -48.669810, 23.975680, -16.755417, -6.712622, 20.953659, -6.714495, -6.295128)
w_PLA_95 = (2.074750, 5.704523, -41.641176, 34.955487, -46.193407, -19.648719, -50.773932, 24.395646, -19.028456, -7.436439, 18.718888, -6.108512, -5.473205)
w_PLA_96 = (2.329043, 6.199326, -47.169130, 39.605845, -52.762608, -21.928764, -57.339154, 27.843421, -21.423734, -8.580980, 21.331368, -6.456515, -6.516174)
w_PLA_97 = (2.995901, 7.854133, -53.326267, 52.958551, -61.443798, -26.820642, -72.764678, 39.265541, -28.013867, -10.395540, 33.272947, -7.933750, -14.824468)
w_PLA_98 = (2.831979, 7.406187, -55.622352, 48.722249, -62.523931, -25.957931, -68.615313, 34.676807, -26.185742, -10.251576, 27.203716, -7.490959, -9.675258)
w_PLA_99 = (1.916929, 6.366578, -35.909886, 32.418427, -39.798644, -17.951066, -47.113814, 22.853149, -16.653690, -6.631483, 19.142181, -5.983669, -5.583151)
w_PLA_100 = (2.326612, 5.957854, -46.956404, 39.605325, -52.807218, -21.691985, -57.122701, 27.625386, -21.466143, -8.407088, 21.267175, -5.995196, -6.727024)
w_PLA_101 = (2.735359, 6.038020, -54.292846, 47.692351, -61.911068, -24.736303, -66.111116, 34.254867, -26.146444, -10.058493, 26.378288, -6.374561, -10.697050)
w_PLA_102 = (2.995440, 8.968160, -53.104381, 51.272744, -60.004459, -28.071833, -74.051665, 37.157933, -27.206683, -10.162838, 32.116235, -9.502225, -12.375401)
w_PLA_103 = (2.325819, 6.189000, -45.608372, 39.774990, -51.277588, -21.705912, -57.076302, 28.221103, -21.465547, -8.403177, 22.290984, -6.451956, -7.625028)
w_PLA_104 = (3.214290, 10.640538, -51.539383, 54.953030, -58.149192, -30.627733, -80.079102, 41.060538, -28.896995, -10.629284, 37.960679, -12.207389, -16.261838)
w_PLA_105 = (2.327007, 6.018102, -47.241615, 39.615648, -52.965922, -21.747345, -57.135774, 27.773832, -21.481895, -8.568705, 21.262481, -6.171490, -6.738166)
w_PLA_106 = (2.857296, 7.019112, -54.074232, 50.809941, -62.090766, -25.126619, -68.593082, 37.365213, -26.742990, -10.337740, 30.095855, -6.589853, -12.955722)
w_PLA_107 = (2.525395, 6.173413, -50.775503, 43.699368, -57.411552, -23.046922, -61.303578, 31.038043, -23.603599, -9.260183, 23.763811, -6.128730, -8.379461)
w_PLA_108 = (2.882301, 7.105920, -53.977375, 51.423129, -61.991862, -25.154122, -68.802107, 38.010033, -27.020001, -10.397135, 30.773935, -6.660720, -13.570413)
w_PLA_109 = (2.335412, 6.187740, -46.474291, 39.906533, -52.190348, -21.628955, -57.105979, 28.138881, -21.406232, -8.509910, 22.003746, -6.194205, -7.371491)
w_PLA_110 = (2.848543, 6.513043, -53.871000, 50.914398, -62.152194, -24.958574, -68.175603, 37.639550, -27.160480, -10.298585, 30.083721, -6.385112, -13.567786)
w_PLA_111 = (1.903358, 6.325328, -34.940938, 32.089418, -38.741453, -17.986903, -46.906168, 22.651922, -16.675336, -6.445488, 19.222549, -6.194200, -5.719299)
w_PLA_112 = (2.778707, 6.362950, -54.804017, 48.632702, -62.675948, -25.034009, -67.404962, 35.005743, -26.330806, -10.195170, 27.279884, -6.357370, -10.910139)
w_PLA_113 = (2.735865, 6.276568, -54.225552, 47.739451, -61.605712, -24.701665, -65.878993, 34.355711, -25.961138, -10.045767, 26.440431, -6.547760, -10.560563)
w_PLA_114 = (2.728049, 6.285321, -53.322148, 47.574014, -60.694410, -24.551575, -65.487624, 34.031716, -25.972468, -9.641816, 26.379514, -6.406317, -10.281919)
w_PLA_115 = (2.536677, 5.999623, -50.784405, 43.724441, -57.547093, -23.276786, -61.713040, 30.873533, -23.936903, -9.145413, 23.673278, -6.135988, -8.371121)
w_PLA_116 = (2.265393, 6.140250, -47.209910, 37.884382, -52.434563, -21.481792, -55.753371, 25.688593, -20.651606, -8.084638, 19.067895, -6.028023, -4.189815)
w_PLA_117 = (2.351300, 6.383890, -47.976837, 39.929431, -53.501463, -21.857657, -57.352486, 27.719600, -21.435802, -8.510624, 21.058962, -6.165644, -5.895191)
